filepath,emotion_code,emotion,actor,gender
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_08_03-01-06-01-01-01-08_speech.png,06,fearful,08,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_08_03-01-04-01-02-02-08_speech.png,04,sad,08,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_08_03-01-02-02-01-01-08_speech.png,02,calm,08,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_08_03-01-04-01-01-01-08_speech.png,04,sad,08,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_08_03-01-07-02-02-01-08_speech.png,07,disgust,08,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_08_03-01-03-02-01-01-08_speech.png,03,happy,08,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_08_03-01-08-01-02-01-08_speech.png,08,surprised,08,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_08_03-01-02-01-01-01-08_speech.png,02,calm,08,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_08_03-01-07-02-01-01-08_speech.png,07,disgust,08,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-02-01-01-02-11_speech.png,02,calm,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-03-01-02-01-11_speech.png,03,happy,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-05-02-01-02-11_speech.png,05,angry,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-06-02-01-01-11_speech.png,06,fearful,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-04-01-01-01-11_speech.png,04,sad,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-04-02-02-02-11_speech.png,04,sad,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-04-02-01-02-11_speech.png,04,sad,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-03-01-01-02-11_speech.png,03,happy,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-02-02-01-02-11_speech.png,02,calm,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-04-01-02-01-11_speech.png,04,sad,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-01-01-01-01-11_speech.png,01,neutral,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-02-01-02-02-11_speech.png,02,calm,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-03-02-02-01-11_speech.png,03,happy,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-06-02-02-01-11_speech.png,06,fearful,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-02-02-01-01-11_speech.png,02,calm,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-06-01-02-02-11_speech.png,06,fearful,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-05-02-02-02-11_speech.png,05,angry,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-02-01-01-01-11_speech.png,02,calm,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-04-02-02-01-11_speech.png,04,sad,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-05-02-02-01-11_speech.png,05,angry,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-06-01-02-01-11_speech.png,06,fearful,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-02-01-02-01-11_speech.png,02,calm,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-07-01-01-02-11_speech.png,07,disgust,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-03-02-02-02-11_speech.png,03,happy,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-01-01-02-02-11_speech.png,01,neutral,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-05-01-02-02-11_speech.png,05,angry,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-06-02-02-02-11_speech.png,06,fearful,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-05-01-01-01-11_speech.png,05,angry,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-07-01-01-01-11_speech.png,07,disgust,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-05-02-01-01-11_speech.png,05,angry,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-03-01-01-01-11_speech.png,03,happy,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-06-01-01-01-11_speech.png,06,fearful,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-06-01-01-02-11_speech.png,06,fearful,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-03-02-01-01-11_speech.png,03,happy,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-05-01-01-02-11_speech.png,05,angry,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-03-01-02-02-11_speech.png,03,happy,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-01-01-02-01-11_speech.png,01,neutral,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-02-02-02-02-11_speech.png,02,calm,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-04-01-01-02-11_speech.png,04,sad,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-03-02-01-02-11_speech.png,03,happy,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-05-01-02-01-11_speech.png,05,angry,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-04-02-01-01-11_speech.png,04,sad,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-02-02-02-01-11_speech.png,02,calm,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-06-02-01-02-11_speech.png,06,fearful,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-04-01-02-02-11_speech.png,04,sad,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-01-01-01-02-11_speech.png,01,neutral,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-08-02-02-01-11_speech.png,08,surprised,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-08-02-01-01-11_speech.png,08,surprised,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-07-02-02-01-11_speech.png,07,disgust,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-07-02-01-02-11_speech.png,07,disgust,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-07-02-02-02-11_speech.png,07,disgust,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-08-01-01-01-11_speech.png,08,surprised,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-07-01-02-02-11_speech.png,07,disgust,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-08-02-02-02-11_speech.png,08,surprised,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-08-01-01-02-11_speech.png,08,surprised,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-08-01-02-02-11_speech.png,08,surprised,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-08-01-02-01-11_speech.png,08,surprised,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-07-02-01-01-11_speech.png,07,disgust,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-08-02-01-02-11_speech.png,08,surprised,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_11_03-01-07-01-02-01-11_speech.png,07,disgust,11,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-03-01-02-02-10_speech.png,03,happy,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-08-01-01-02-10_speech.png,08,surprised,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-06-02-02-02-10_speech.png,06,fearful,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-06-01-01-01-10_speech.png,06,fearful,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-05-02-02-01-10_speech.png,05,angry,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-08-01-01-01-10_speech.png,08,surprised,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-06-02-02-01-10_speech.png,06,fearful,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-03-02-01-01-10_speech.png,03,happy,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-06-01-01-02-10_speech.png,06,fearful,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-06-02-01-01-10_speech.png,06,fearful,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-07-02-01-01-10_speech.png,07,disgust,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-02-02-01-02-10_speech.png,02,calm,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-08-02-01-01-10_speech.png,08,surprised,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-01-01-01-01-10_speech.png,01,neutral,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-04-02-02-01-10_speech.png,04,sad,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-05-02-01-02-10_speech.png,05,angry,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-04-02-01-02-10_speech.png,04,sad,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-06-02-01-02-10_speech.png,06,fearful,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-02-02-02-01-10_speech.png,02,calm,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-03-02-01-02-10_speech.png,03,happy,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-02-01-01-02-10_speech.png,02,calm,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-08-02-02-01-10_speech.png,08,surprised,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-07-02-02-01-10_speech.png,07,disgust,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-05-02-02-02-10_speech.png,05,angry,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-02-02-01-01-10_speech.png,02,calm,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-07-02-02-02-10_speech.png,07,disgust,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-07-01-02-01-10_speech.png,07,disgust,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-02-02-02-02-10_speech.png,02,calm,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-03-01-01-01-10_speech.png,03,happy,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-04-01-01-01-10_speech.png,04,sad,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-01-01-02-02-10_speech.png,01,neutral,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-03-01-01-02-10_speech.png,03,happy,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-05-01-01-02-10_speech.png,05,angry,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-05-01-01-01-10_speech.png,05,angry,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-06-01-02-01-10_speech.png,06,fearful,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-02-01-01-01-10_speech.png,02,calm,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-08-02-01-02-10_speech.png,08,surprised,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-03-01-02-01-10_speech.png,03,happy,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-01-01-02-01-10_speech.png,01,neutral,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-02-01-02-02-10_speech.png,02,calm,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-06-01-02-02-10_speech.png,06,fearful,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-08-01-02-01-10_speech.png,08,surprised,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-04-02-01-01-10_speech.png,04,sad,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-05-01-02-02-10_speech.png,05,angry,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-07-01-01-01-10_speech.png,07,disgust,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-04-01-01-02-10_speech.png,04,sad,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-05-01-02-01-10_speech.png,05,angry,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-05-02-01-01-10_speech.png,05,angry,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-07-01-01-02-10_speech.png,07,disgust,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-04-01-02-01-10_speech.png,04,sad,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-04-02-02-02-10_speech.png,04,sad,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-04-01-02-02-10_speech.png,04,sad,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-07-01-02-02-10_speech.png,07,disgust,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-03-02-02-02-10_speech.png,03,happy,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-08-02-02-02-10_speech.png,08,surprised,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-01-01-01-02-10_speech.png,01,neutral,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-07-02-01-02-10_speech.png,07,disgust,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-08-01-02-02-10_speech.png,08,surprised,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-03-02-02-01-10_speech.png,03,happy,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_10_03-01-02-01-02-01-10_speech.png,02,calm,10,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-08-02-02-02-12_speech.png,08,surprised,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-05-02-02-01-12_speech.png,05,angry,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-06-02-01-02-12_speech.png,06,fearful,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-02-01-02-01-12_speech.png,02,calm,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-01-01-02-01-12_speech.png,01,neutral,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-08-01-02-02-12_speech.png,08,surprised,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-08-01-02-01-12_speech.png,08,surprised,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-06-01-02-02-12_speech.png,06,fearful,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-06-02-02-01-12_speech.png,06,fearful,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-05-01-02-02-12_speech.png,05,angry,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-08-02-01-02-12_speech.png,08,surprised,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-04-01-01-01-12_speech.png,04,sad,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-08-01-01-01-12_speech.png,08,surprised,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-06-02-01-01-12_speech.png,06,fearful,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-06-01-01-02-12_speech.png,06,fearful,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-05-01-01-01-12_speech.png,05,angry,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-03-01-02-02-12_speech.png,03,happy,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-02-02-01-01-12_speech.png,02,calm,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-03-02-01-01-12_speech.png,03,happy,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-02-02-02-02-12_speech.png,02,calm,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-05-01-01-02-12_speech.png,05,angry,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-03-01-02-01-12_speech.png,03,happy,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-07-02-01-02-12_speech.png,07,disgust,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-07-02-02-01-12_speech.png,07,disgust,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-03-01-01-02-12_speech.png,03,happy,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-03-02-02-01-12_speech.png,03,happy,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-05-02-01-02-12_speech.png,05,angry,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-07-01-01-01-12_speech.png,07,disgust,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-07-02-02-02-12_speech.png,07,disgust,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-02-02-01-02-12_speech.png,02,calm,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-07-02-01-01-12_speech.png,07,disgust,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-02-01-02-02-12_speech.png,02,calm,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-07-01-02-02-12_speech.png,07,disgust,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-02-01-01-01-12_speech.png,02,calm,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-05-01-02-01-12_speech.png,05,angry,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-04-01-02-02-12_speech.png,04,sad,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-04-01-01-02-12_speech.png,04,sad,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-03-02-02-02-12_speech.png,03,happy,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-04-02-01-01-12_speech.png,04,sad,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-08-01-01-02-12_speech.png,08,surprised,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-01-01-01-02-12_speech.png,01,neutral,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-04-02-02-01-12_speech.png,04,sad,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-04-02-02-02-12_speech.png,04,sad,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-07-01-01-02-12_speech.png,07,disgust,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-06-02-02-02-12_speech.png,06,fearful,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-07-01-02-01-12_speech.png,07,disgust,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-08-02-01-01-12_speech.png,08,surprised,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-02-01-01-02-12_speech.png,02,calm,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-05-02-02-02-12_speech.png,05,angry,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-01-01-01-01-12_speech.png,01,neutral,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-05-02-01-01-12_speech.png,05,angry,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-04-02-01-02-12_speech.png,04,sad,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-06-01-02-01-12_speech.png,06,fearful,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-03-01-01-01-12_speech.png,03,happy,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-03-02-01-02-12_speech.png,03,happy,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-02-02-02-01-12_speech.png,02,calm,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-04-01-02-01-12_speech.png,04,sad,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-01-01-02-02-12_speech.png,01,neutral,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-08-02-02-01-12_speech.png,08,surprised,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_12_03-01-06-01-01-01-12_speech.png,06,fearful,12,female
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-01-01-01-01-13_speech.png,01,neutral,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-02-01-02-01-13_speech.png,02,calm,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-03-01-01-02-13_speech.png,03,happy,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-02-01-01-01-13_speech.png,02,calm,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-06-02-02-01-13_speech.png,06,fearful,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-05-02-02-02-13_speech.png,05,angry,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-05-02-02-01-13_speech.png,05,angry,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-05-01-01-01-13_speech.png,05,angry,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-03-01-02-01-13_speech.png,03,happy,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-03-02-02-01-13_speech.png,03,happy,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-04-02-02-01-13_speech.png,04,sad,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-05-02-01-01-13_speech.png,05,angry,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-06-01-01-01-13_speech.png,06,fearful,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-04-02-01-01-13_speech.png,04,sad,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-07-02-01-01-13_speech.png,07,disgust,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-07-01-01-01-13_speech.png,07,disgust,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-06-02-01-02-13_speech.png,06,fearful,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-06-01-02-01-13_speech.png,06,fearful,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-06-02-02-02-13_speech.png,06,fearful,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-02-02-01-02-13_speech.png,02,calm,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-03-02-01-02-13_speech.png,03,happy,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-01-01-02-02-13_speech.png,01,neutral,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-06-02-01-01-13_speech.png,06,fearful,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-04-01-01-01-13_speech.png,04,sad,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-04-02-02-02-13_speech.png,04,sad,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-03-02-02-02-13_speech.png,03,happy,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-04-01-02-01-13_speech.png,04,sad,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-07-01-02-01-13_speech.png,07,disgust,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-04-01-02-02-13_speech.png,04,sad,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-02-02-02-01-13_speech.png,02,calm,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-03-01-01-01-13_speech.png,03,happy,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-06-01-02-02-13_speech.png,06,fearful,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-05-01-02-01-13_speech.png,05,angry,13,male
/content/drive/MyDrive/audio_dataset/spectrograms_final1/Actor_13_03-01-02-02-02-02-13_speech.png,02,calm,13,male
